james_green_3_moons_and_a_planet_that_could_have_alien_life,https://www.ted.com/talks/james_green_3_moons_and_a_planet_that_could_have_alien_life?language=ko,2016-11-02 02:21:42
dave_brain_what_a_planet_needs_to_sustain_life,https://www.ted.com/talks/dave_brain_what_a_planet_needs_to_sustain_life?language=ko,2016-11-02 02:21:45
molly_winter_the_taboo_secret_to_healthier_plants_and_people,https://www.ted.com/talks/molly_winter_the_taboo_secret_to_healthier_plants_and_people?language=ko,2016-11-02 02:21:48
anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t,https://www.ted.com/talks/anthony_goldbloom_the_jobs_we_ll_lose_to_machines_and_the_ones_we_won_t?language=ko,2016-11-02 02:21:51
suzanne_simard_how_trees_talk_to_each_other,https://www.ted.com/talks/suzanne_simard_how_trees_talk_to_each_other?language=ko,2016-11-02 02:21:54
ed_boyden_baby_diapers_inspired_this_new_way_to_study_the_brain,https://www.ted.com/talks/ed_boyden_baby_diapers_inspired_this_new_way_to_study_the_brain?language=ko,2016-11-02 02:21:57
gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history,https://www.ted.com/talks/gerard_ryle_how_the_panama_papers_journalists_broke_the_biggest_leak_in_history?language=ko,2016-11-02 02:22:00
el_seed_a_project_of_peace_painted_across_50_buildings,https://www.ted.com/talks/el_seed_a_project_of_peace_painted_across_50_buildings?language=ko,2016-11-02 02:22:03
lisa_dyson_a_forgotten_space_age_technology_could_change_how_we_grow_food,https://www.ted.com/talks/lisa_dyson_a_forgotten_space_age_technology_could_change_how_we_grow_food?language=ko,2016-11-02 02:22:06
adam_savage_my_love_letter_to_cosplay,https://www.ted.com/talks/adam_savage_my_love_letter_to_cosplay?language=ko,2016-11-02 02:22:12
shubhendu_sharma_how_to_grow_a_forest_in_your_backyard,https://www.ted.com/talks/shubhendu_sharma_how_to_grow_a_forest_in_your_backyard?language=ko,2016-11-02 02:22:15
emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it,https://www.ted.com/talks/emma_marris_nature_is_everywhere_we_just_need_to_learn_to_see_it?language=ko,2016-11-02 02:22:18
eric_haseltine_what_will_be_the_next_big_scientific_breakthrough,https://www.ted.com/talks/eric_haseltine_what_will_be_the_next_big_scientific_breakthrough?language=ko,2016-11-02 02:22:21
leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman,https://www.ted.com/talks/leila_hoteit_3_lessons_on_success_from_an_arab_businesswoman?language=ko,2016-11-02 02:22:24
elise_roy_when_we_design_for_disability_we_all_benefit,https://www.ted.com/talks/elise_roy_when_we_design_for_disability_we_all_benefit?language=ko,2016-11-02 02:22:27
safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent,https://www.ted.com/talks/safwat_saleem_why_i_keep_speaking_up_even_when_people_mock_my_accent?language=ko,2016-11-02 02:22:30
alexander_betts_why_brexit_happened_and_what_to_do_next,https://www.ted.com/talks/alexander_betts_why_brexit_happened_and_what_to_do_next?language=ko,2016-11-02 02:22:33
marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war,https://www.ted.com/talks/marwa_al_sabouni_how_syria_s_architecture_laid_the_foundation_for_brutal_war?language=ko,2016-11-02 02:22:36
john_legend_redemption_song,https://www.ted.com/talks/john_legend_redemption_song?language=ko,2016-11-02 02:22:39
prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish,https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish?language=ko,2016-11-02 02:22:42
julia_galef_why_you_think_you_re_right_even_if_you_re_wrong,https://www.ted.com/talks/julia_galef_why_you_think_you_re_right_even_if_you_re_wrong?language=ko,2016-11-02 02:22:45
blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative,https://www.ted.com/talks/blaise_aguera_y_arcas_how_computers_are_learning_to_be_creative?language=ko,2016-11-02 02:22:48
wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars,https://www.ted.com/talks/wanda_diaz_merced_how_a_blind_astronomer_found_a_way_to_hear_the_stars?language=ko,2016-11-02 02:22:51
tom_hulme_what_can_we_learn_from_shortcuts,https://www.ted.com/talks/tom_hulme_what_can_we_learn_from_shortcuts?language=ko,2016-11-02 02:22:54
brian_little_who_are_you_really_the_puzzle_of_personality,https://www.ted.com/talks/brian_little_who_are_you_really_the_puzzle_of_personality?language=ko,2016-11-02 02:22:57
seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money,https://www.ted.com/talks/seema_bansal_how_to_fix_a_broken_education_system_without_any_more_money?language=ko,2016-11-02 02:23:00
keolu_fox_why_genetic_research_must_be_more_diverse,https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse?language=ko,2016-11-02 02:23:03
gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned,https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned?language=ko,2016-11-02 02:23:06
tristan_harris_how_better_tech_could_protect_us_from_distraction,https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction?language=ko,2016-11-02 02:23:09
chris_milk_the_birth_of_virtual_reality_as_an_art_form,https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form?language=ko,2016-11-02 02:23:12
andrew_pelling_this_scientist_makes_ears_out_of_apples,https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples?language=ko,2016-11-02 02:23:15
jamila_raqib_the_secret_to_effective_nonviolent_resistance,https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance?language=ko,2016-11-02 02:23:18
andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty,https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty?language=ko,2016-11-02 02:23:21
negin_farsad_a_highly_scientific_taxonomy_of_haters,https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters?language=ko,2016-11-02 02:23:24
sajay_samuel_how_college_loans_exploit_students_for_profit,https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit?language=ko,2016-11-02 02:23:27
shaolan_the_chinese_zodiac_explained,https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained?language=ko,2016-11-02 02:23:30
amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable,https://www.ted.com/talks/amit_sood_every_piece_of_art_you_ve_ever_wanted_to_see_up_close_and_searchable?language=ko,2016-11-02 02:23:33
cedric_villani_what_s_so_sexy_about_math,https://www.ted.com/talks/cedric_villani_what_s_so_sexy_about_math?language=ko,2016-11-02 02:23:36
stephen_wilkes_the_passing_of_time_caught_in_a_single_photo,https://www.ted.com/talks/stephen_wilkes_the_passing_of_time_caught_in_a_single_photo?language=ko,2016-11-02 02:23:39
norman_lear_an_entertainment_icon_on_living_a_life_of_meaning,https://www.ted.com/talks/norman_lear_an_entertainment_icon_on_living_a_life_of_meaning?language=ko,2016-11-02 02:23:42
sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health,https://www.ted.com/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health?language=ko,2016-11-02 02:23:45
adam_driver_my_journey_from_marine_to_actor,https://www.ted.com/talks/adam_driver_my_journey_from_marine_to_actor?language=ko,2016-11-02 02:23:48
joseph_ravenell_how_barbershops_can_keep_men_healthy,https://www.ted.com/talks/joseph_ravenell_how_barbershops_can_keep_men_healthy?language=ko,2016-11-02 02:23:51
zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth,https://www.ted.com/talks/zaria_forman_drawings_that_show_the_beauty_and_fragility_of_earth?language=ko,2016-11-02 02:23:54
mariano_sigman_your_words_may_predict_your_future_mental_health,https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health?language=ko,2016-11-02 02:23:57
lidia_yuknavitch_the_beauty_of_being_a_misfit,https://www.ted.com/talks/lidia_yuknavitch_the_beauty_of_being_a_misfit?language=ko,2016-11-02 02:24:04
trevor_timm_how_free_is_our_freedom_of_the_press,https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press?language=ko,2016-11-02 02:24:07
toni_mac_the_laws_that_sex_workers_really_want,https://www.ted.com/talks/toni_mac_the_laws_that_sex_workers_really_want?language=ko,2016-11-02 02:24:10
sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war,https://www.ted.com/talks/sebastian_junger_our_lonely_society_makes_it_hard_to_come_home_from_war?language=ko,2016-11-02 02:24:13
laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer,https://www.ted.com/talks/laura_indolfi_good_news_in_the_fight_against_pancreatic_cancer?language=ko,2016-11-02 02:24:16
kang_lee_can_you_really_tell_if_a_kid_is_lying,https://www.ted.com/talks/kang_lee_can_you_really_tell_if_a_kid_is_lying?language=ko,2016-11-02 02:24:19
sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors,https://www.ted.com/talks/sangeeta_bhatia_this_tiny_particle_could_roam_your_body_to_find_tumors?language=ko,2016-11-02 02:24:22
sanford_biggers_an_artist_s_unflinching_look_at_racial_violence,https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence?language=ko,2016-11-02 02:24:25
uri_hasson_this_is_your_brain_on_communication,https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication?language=ko,2016-11-02 02:24:28
jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever,https://www.ted.com/talks/jennifer_kahn_gene_editing_can_now_change_an_entire_species_forever?language=ko,2016-11-02 02:24:31
michael_bodekaer_this_virtual_lab_will_revolutionize_science_class,https://www.ted.com/talks/michael_bodekaer_this_virtual_lab_will_revolutionize_science_class?language=ko,2016-11-02 02:24:34
monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram,https://www.ted.com/talks/monica_byrne_a_sci_fi_vision_of_love_from_a_318_year_old_hologram?language=ko,2016-11-02 02:24:37
dan_pallotta_the_dream_we_haven_t_dared_to_dream,https://www.ted.com/talks/dan_pallotta_the_dream_we_haven_t_dared_to_dream?language=ko,2016-11-02 02:24:40
alice_rawsthorn_pirates_nurses_and_other_rebel_designers,https://www.ted.com/talks/alice_rawsthorn_pirates_nurses_and_other_rebel_designers?language=ko,2016-11-02 02:24:43
sarah_gray_how_my_son_s_short_life_made_a_lasting_difference,https://www.ted.com/talks/sarah_gray_how_my_son_s_short_life_made_a_lasting_difference?language=ko,2016-11-02 02:24:46
riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being,https://www.ted.com/talks/riccardo_sabatini_how_to_read_the_genome_and_build_a_human_being?language=ko,2016-11-02 02:24:49
michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change,https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change?language=ko,2016-11-02 02:24:52
ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza,https://www.ted.com/talks/ameera_harouda_why_i_put_myself_in_danger_to_tell_the_stories_of_gaza?language=ko,2016-11-02 02:24:55
r_luke_dubois_insightful_human_portraits_made_from_data,https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data?language=ko,2016-11-02 02:24:58
shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet,https://www.ted.com/talks/shivani_siroya_a_smart_loan_for_people_with_no_credit_history_yet?language=ko,2016-11-02 02:25:01
kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe,https://www.ted.com/talks/kenneth_lacovara_hunting_for_dinosaurs_showed_me_our_place_in_the_universe?language=ko,2016-11-02 02:25:04
aditi_gupta_a_taboo_free_way_to_talk_about_periods,https://www.ted.com/talks/aditi_gupta_a_taboo_free_way_to_talk_about_periods?language=ko,2016-11-02 02:25:07
juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely,https://www.ted.com/talks/juan_enriquez_we_can_reprogram_life_how_to_do_it_wisely?language=ko,2016-11-02 02:25:10
joshua_prager_wisdom_from_great_writers_on_every_year_of_life,https://www.ted.com/talks/joshua_prager_wisdom_from_great_writers_on_every_year_of_life?language=ko,2016-11-02 02:25:13
chris_anderson_teds_secret_to_great_public_speaking,https://www.ted.com/talks/chris_anderson_teds_secret_to_great_public_speaking?language=ko,2016-11-02 02:25:16
christiana_figueres_the_inside_story_of_the_paris_climate_agreement,https://www.ted.com/talks/christiana_figueres_the_inside_story_of_the_paris_climate_agreement?language=ko,2016-11-02 02:25:19
mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen,https://www.ted.com/talks/mary_norris_the_nit_picking_glory_of_the_new_yorker_s_comma_queen?language=ko,2016-11-02 02:25:22
astro_teller_the_unexpected_benefit_of_celebrating_failure,https://www.ted.com/talks/astro_teller_the_unexpected_benefit_of_celebrating_failure?language=ko,2016-11-02 02:25:25
paula_hammond_a_new_superweapon_in_the_fight_against_cancer,https://www.ted.com/talks/paula_hammond_a_new_superweapon_in_the_fight_against_cancer?language=ko,2016-11-02 02:25:28
stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive,https://www.ted.com/talks/stephen_petranek_your_kids_might_live_on_mars_here_s_how_they_ll_survive?language=ko,2016-11-02 02:25:31
hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world,https://www.ted.com/talks/hugh_evans_what_does_it_mean_to_be_a_citizen_of_the_world?language=ko,2016-11-02 02:25:34
linus_torvalds_the_mind_behind_linux,https://www.ted.com/talks/linus_torvalds_the_mind_behind_linux?language=ko,2016-11-02 02:25:37
robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next,https://www.ted.com/talks/robert_palmer_the_panama_papers_exposed_a_huge_global_problem_what_s_next?language=ko,2016-11-02 02:25:40
tabetha_boyajian_the_most_mysterious_star_in_the_universe,https://www.ted.com/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe?language=ko,2016-11-02 02:25:43
danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life,https://www.ted.com/talks/danielle_feinberg_the_magic_ingredient_that_brings_pixar_movies_to_life?language=ko,2016-11-02 02:25:46
parag_khanna_how_megacities_are_changing_the_map_of_the_world,https://www.ted.com/talks/parag_khanna_how_megacities_are_changing_the_map_of_the_world?language=ko,2016-11-02 02:25:49
haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual,https://www.ted.com/talks/haley_van_dyck_how_a_start_up_in_the_white_house_is_changing_business_as_usual?language=ko,2016-11-02 02:25:55
adam_grant_the_surprising_habits_of_original_thinkers,https://www.ted.com/talks/adam_grant_the_surprising_habits_of_original_thinkers?language=ko,2016-11-02 02:25:58
knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them,https://www.ted.com/talks/knut_haanaes_two_reasons_companies_fail_and_how_to_avoid_them?language=ko,2016-11-02 02:26:01
lisa_nip_how_humans_could_evolve_to_survive_in_space,https://www.ted.com/talks/lisa_nip_how_humans_could_evolve_to_survive_in_space?language=ko,2016-11-02 02:26:04
dan_gross_why_gun_violence_can_t_be_our_new_normal,https://www.ted.com/talks/dan_gross_why_gun_violence_can_t_be_our_new_normal?language=ko,2016-11-02 02:26:07
angelica_dass_the_beauty_of_human_skin_in_every_color,https://www.ted.com/talks/angelica_dass_the_beauty_of_human_skin_in_every_color?language=ko,2016-11-02 02:26:10
alex_kipman_the_dawn_of_the_age_of_holograms,https://www.ted.com/talks/alex_kipman_the_dawn_of_the_age_of_holograms?language=ko,2016-11-02 02:26:13
siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter,https://www.ted.com/talks/siyanda_mohutsiwa_how_young_africans_found_a_voice_on_twitter?language=ko,2016-11-02 02:26:16
latif_nasser_you_have_no_idea_where_camels_really_come_from,https://www.ted.com/talks/latif_nasser_you_have_no_idea_where_camels_really_come_from?language=ko,2016-11-02 02:26:19
carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break,https://www.ted.com/talks/carol_fishman_cohen_how_to_get_back_to_work_after_a_career_break?language=ko,2016-11-02 02:26:22
adam_foss_a_prosecutor_s_vision_for_a_better_justice_system,https://www.ted.com/talks/adam_foss_a_prosecutor_s_vision_for_a_better_justice_system?language=ko,2016-11-02 02:26:25
meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset,https://www.ted.com/talks/meron_gribetz_a_glimpse_of_the_future_through_an_augmented_reality_headset?language=ko,2016-11-02 02:26:28
arthur_brooks_a_conservative_s_plea_let_s_work_together,https://www.ted.com/talks/arthur_brooks_a_conservative_s_plea_let_s_work_together?language=ko,2016-11-02 02:26:31
jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want,https://www.ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want?language=ko,2016-11-02 02:26:34
tim_urban_inside_the_mind_of_a_master_procrastinator,https://www.ted.com/talks/tim_urban_inside_the_mind_of_a_master_procrastinator?language=ko,2016-11-02 02:26:37
joe_gebbia_how_airbnb_designs_for_trust,https://www.ted.com/talks/joe_gebbia_how_airbnb_designs_for_trust?language=ko,2016-11-02 02:26:40
casey_gerald_the_gospel_of_doubt,https://www.ted.com/talks/casey_gerald_the_gospel_of_doubt?language=ko,2016-11-02 02:26:43
tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative,https://www.ted.com/talks/tshering_tobgay_this_country_isn_t_just_carbon_neutral_it_s_carbon_negative?language=ko,2016-11-02 02:26:46
mileha_soneji_simple_hacks_for_life_with_parkinson_s,https://www.ted.com/talks/mileha_soneji_simple_hacks_for_life_with_parkinson_s?language=ko,2016-11-02 02:26:49
laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor,https://www.ted.com/talks/laura_robinson_the_secrets_i_find_on_the_mysterious_ocean_floor?language=ko,2016-11-02 02:26:52
caleb_harper_this_computer_will_grow_your_food_in_the_future,https://www.ted.com/talks/caleb_harper_this_computer_will_grow_your_food_in_the_future?language=ko,2016-11-02 02:26:55
reshma_saujani_teach_girls_bravery_not_perfection,https://www.ted.com/talks/reshma_saujani_teach_girls_bravery_not_perfection?language=ko,2016-11-02 02:26:58
travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars,https://www.ted.com/talks/travis_kalanick_uber_s_plan_to_get_more_people_into_fewer_cars?language=ko,2016-11-02 02:27:01
alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it,https://www.ted.com/talks/alexander_betts_our_refugee_system_is_failing_here_s_how_we_can_fix_it?language=ko,2016-11-02 02:27:04
russ_altman_what_really_happens_when_you_mix_medications,https://www.ted.com/talks/russ_altman_what_really_happens_when_you_mix_medications?language=ko,2016-11-02 02:27:07
magda_sayeg_how_yarn_bombing_grew_into_a_worldwide_movement,https://www.ted.com/talks/magda_sayeg_how_yarn_bombing_grew_into_a_worldwide_movement?language=ko,2016-11-02 02:27:10
thomas_peschak_dive_into_an_ocean_photographer_s_world,https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world?language=ko,2016-11-02 02:27:13
ivan_coyote_why_we_need_gender_neutral_bathrooms,https://www.ted.com/talks/ivan_coyote_why_we_need_gender_neutral_bathrooms?language=ko,2016-11-02 02:27:16
mary_bassett_why_your_doctor_should_care_about_social_justice,https://www.ted.com/talks/mary_bassett_why_your_doctor_should_care_about_social_justice?language=ko,2016-11-02 02:27:19
audrey_choi_how_to_make_a_profit_while_making_a_difference,https://www.ted.com/talks/audrey_choi_how_to_make_a_profit_while_making_a_difference?language=ko,2016-11-02 02:27:22
dalia_mogahed_what_do_you_think_when_you_look_at_me,https://www.ted.com/talks/dalia_mogahed_what_do_you_think_when_you_look_at_me?language=ko,2016-11-02 02:27:25
al_gore_the_case_for_optimism_on_climate_change,https://www.ted.com/talks/al_gore_the_case_for_optimism_on_climate_change?language=ko,2016-11-02 02:27:28
raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future,https://www.ted.com/talks/raffaello_d_andrea_meet_the_dazzling_flying_machines_of_the_future?language=ko,2016-11-02 02:27:31
allan_adams_what_the_discovery_of_gravitational_waves_means,https://www.ted.com/talks/allan_adams_what_the_discovery_of_gravitational_waves_means?language=ko,2016-11-02 02:27:34
shonda_rhimes_my_year_of_saying_yes_to_everything,https://www.ted.com/talks/shonda_rhimes_my_year_of_saying_yes_to_everything?language=ko,2016-11-02 02:27:37
celeste_headlee_10_ways_to_have_a_better_conversation,https://www.ted.com/talks/celeste_headlee_10_ways_to_have_a_better_conversation?language=ko,2016-11-02 02:27:40
jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help,https://www.ted.com/talks/jocelyne_bloch_the_brain_may_be_able_to_repair_itself_with_help?language=ko,2016-11-02 02:27:47
dorothy_roberts_the_problem_with_race_based_medicine,https://www.ted.com/talks/dorothy_roberts_the_problem_with_race_based_medicine?language=ko,2016-11-02 02:27:50
mike_velings_the_case_for_fish_farming,https://www.ted.com/talks/mike_velings_the_case_for_fish_farming?language=ko,2016-11-02 02:27:53
gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts,https://www.ted.com/talks/gregory_heyworth_how_i_m_discovering_the_secrets_of_ancient_texts?language=ko,2016-11-02 02:27:56
sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it,https://www.ted.com/talks/sean_follmer_shape_shifting_tech_will_change_work_as_we_know_it?language=ko,2016-11-02 02:27:59
dambisa_moyo_economic_growth_has_stalled_let_s_fix_it,https://www.ted.com/talks/dambisa_moyo_economic_growth_has_stalled_let_s_fix_it?language=ko,2016-11-02 02:28:02
matthew_williams_special_olympics_let_me_be_myself_a_champion,https://www.ted.com/talks/matthew_williams_special_olympics_let_me_be_myself_a_champion?language=ko,2016-11-02 02:28:05
pardis_sabeti_how_we_ll_fight_the_next_deadly_virus,https://www.ted.com/talks/pardis_sabeti_how_we_ll_fight_the_next_deadly_virus?language=ko,2016-11-02 02:28:08
judson_brewer_a_simple_way_to_break_a_bad_habit,https://www.ted.com/talks/judson_brewer_a_simple_way_to_break_a_bad_habit?language=ko,2016-11-02 02:28:11
andres_ruzo_the_mythical_boiling_river_of_the_amazon,https://www.ted.com/talks/andres_ruzo_the_mythical_boiling_river_of_the_amazon?language=ko,2016-11-02 02:28:14
linda_liukas_a_delightful_way_to_teach_kids_about_computers,https://www.ted.com/talks/linda_liukas_a_delightful_way_to_teach_kids_about_computers?language=ko,2016-11-02 02:28:17
melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali,https://www.ted.com/talks/melati_and_isabel_wijsen_our_campaign_to_ban_plastic_bags_in_bali?language=ko,2016-11-02 02:28:20
auke_ijspeert_a_robot_that_runs_and_swims_like_a_salamander,https://www.ted.com/talks/auke_ijspeert_a_robot_that_runs_and_swims_like_a_salamander?language=ko,2016-11-02 02:28:23
tania_simoncelli_should_you_be_able_to_patent_a_human_gene,https://www.ted.com/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene?language=ko,2016-11-02 02:28:26
david_gruber_glow_in_the_dark_sharks_and_other_stunning_sea_creatures,https://www.ted.com/talks/david_gruber_glow_in_the_dark_sharks_and_other_stunning_sea_creatures?language=ko,2016-11-02 02:28:29
yanis_varoufakis_capitalism_will_eat_democracy_unless_we_speak_up,https://www.ted.com/talks/yanis_varoufakis_capitalism_will_eat_democracy_unless_we_speak_up?language=ko,2016-11-02 02:28:32
